Step,Speed (m/s),Acceleration (m/s^2),Fuel HBEFA (mg)
19218,7.242,1.605,16.354
19219,7.263,2.113,19.449
19220,7.283,1.987,18.717
19221,7.3,1.683,16.9
19222,7.317,1.725,17.18
19223,7.342,2.513,22.022
19224,7.359,1.639,16.712
19225,7.381,2.258,20.54
19226,7.402,2.096,19.582
19227,7.421,1.876,18.256
19228,7.444,2.289,20.843
19229,7.468,2.438,21.813
19230,7.486,1.791,17.823
19231,7.501,1.537,16.259
19232,7.518,1.685,17.207
19233,7.538,1.927,18.752
19234,7.558,2.057,19.597
19235,7.576,1.737,17.611
19236,7.592,1.633,16.983
19237,7.609,1.741,17.684
19238,7.624,1.519,16.302
19239,7.65,2.509,22.629
19240,7.667,1.735,17.727
19241,7.688,2.073,19.92
19242,7.705,1.76,17.947
19243,7.726,2.096,20.13
19244,7.741,1.497,16.303
19245,7.766,2.527,22.987
19246,7.789,2.233,21.126
19247,7.807,1.836,18.586
19248,7.822,1.488,16.345
19249,7.845,2.299,21.662
19250,7.862,1.721,17.917
19251,7.885,2.238,21.336
19252,7.908,2.31,21.854
19253,7.923,1.572,17.019
19254,7.939,1.55,16.893
19255,7.962,2.328,22.075
19256,7.976,1.331,15.493
19257,7.989,1.361,15.701
19258,8.006,1.642,17.591
19259,8.024,1.885,19.238
19260,8.041,1.694,17.988
19261,8.064,2.312,22.166
19262,8.083,1.882,19.311
19263,8.097,1.348,15.735
19264,8.12,2.34,22.459
19265,8.134,1.343,15.743
19266,8.148,1.416,16.256
19267,8.167,1.893,19.516
19268,8.18,1.366,15.954
19269,8.199,1.91,19.685
19270,8.223,2.38,22.935
19271,8.247,2.419,23.252
19272,8.272,2.476,23.691
19273,8.287,1.495,16.959
19274,8.302,1.469,16.804
19275,8.323,2.144,21.498
19276,8.34,1.676,18.281
19277,8.362,2.15,21.612
19278,8.387,2.55,24.446
19279,8.406,1.883,19.82
19280,8.423,1.712,18.655
19281,8.441,1.762,19.028
19282,8.462,2.185,22.037
19283,8.488,2.589,24.932
19284,8.507,1.869,19.88
19285,8.532,2.517,24.516
19286,8.556,2.423,23.9
19287,8.577,2.084,21.528
19288,8.593,1.545,17.703
19289,8.618,2.546,24.904
19290,8.638,1.955,20.701
19291,8.663,2.56,25.106
19292,8.688,2.454,24.393
19293,8.712,2.394,24.008
19294,8.737,2.529,25.035
19295,8.763,2.586,25.507
19296,8.781,1.799,19.802
19297,8.804,2.328,23.712
19298,8.83,2.571,25.547
19299,8.847,1.679,19.017
19300,8.872,2.56,25.552
19301,8.892,1.936,20.985
19302,8.91,1.783,19.883
19303,8.929,1.965,21.26
19304,8.943,1.393,17.032
19305,8.957,1.425,17.287
19306,8.972,1.495,17.823
19307,8.992,2.007,21.682
19308,9.017,2.429,24.887
19309,9.042,2.551,25.855
19310,9.061,1.902,21.003
19311,9.083,2.169,23.06
19312,9.098,1.466,17.765
19313,9.117,1.965,21.572
19314,9.133,1.597,18.809
19315,9.15,1.732,19.86
19316,9.166,1.544,18.448
19317,9.189,2.357,24.69
19318,9.209,1.929,21.456
19319,9.227,1.81,20.567
19320,9.242,1.537,18.496
19321,9.261,1.86,21.005
19322,9.28,1.921,21.505
19323,9.298,1.752,20.233
19324,9.32,2.224,23.923
19325,9.344,2.394,25.288
19326,9.364,2.025,22.453
19327,9.379,1.521,18.556
19328,9.403,2.421,25.618
19329,9.42,1.639,19.528
19330,9.438,1.854,21.243
19331,9.464,2.559,26.83
19332,9.481,1.665,19.823
19333,9.496,1.578,19.156
19334,9.516,1.914,21.842
19335,9.531,1.566,19.113
19336,9.551,1.975,22.385
19337,9.574,2.317,25.151
19338,9.589,1.522,18.838
19339,9.612,2.256,24.736
19340,9.638,2.592,27.478
19341,9.656,1.864,21.673
19342,9.682,2.573,27.425
19343,9.703,2.056,23.296
19344,9.726,2.349,25.71
19345,9.748,2.162,24.237
19346,9.771,2.278,25.226
19347,9.794,2.353,25.877
19348,9.813,1.845,21.775
19349,9.829,1.643,20.146
19350,9.854,2.505,27.244
19351,9.88,2.597,28.057
19352,9.896,1.559,19.551
19353,9.91,1.407,18.319
19354,9.932,2.22,25.067
19355,9.949,1.738,21.113
19356,9.971,2.17,24.72
19357,9.992,2.075,23.977
19358,10.005,1.353,17.989
19359,10.021,1.587,19.957
19360,10.038,1.675,20.715
19361,10.057,1.889,22.536
19362,10.079,2.181,25.02
19363,10.101,2.21,25.307
19364,10.115,1.406,18.573
19365,10.138,2.306,26.184
19366,10.158,1.993,23.579
19367,10.182,2.459,27.568
19368,10.205,2.274,26.045
19369,10.218,1.313,17.915
19370,10.24,2.144,25.01
19371,10.259,1.937,23.283
19372,10.278,1.9,22.996
19373,10.294,1.593,20.401
19374,10.311,1.7,21.34
19375,10.334,2.327,26.76
19376,10.354,1.95,23.552
19377,10.369,1.552,20.153
19378,10.384,1.491,19.649
19379,10.408,2.394,27.496
19380,10.429,2.117,25.136
19381,10.448,1.879,23.105
19382,10.466,1.84,22.797
19383,10.488,2.144,25.48
19384,10.508,1.971,24.009
19385,10.531,2.339,27.268
19386,10.548,1.749,22.132
19387,10.568,1.937,23.813
19388,10.586,1.774,22.409
19389,10.606,2.023,24.638
19390,10.629,2.293,27.064
19391,10.645,1.679,21.661
19392,10.663,1.704,21.916
19393,10.679,1.645,21.414
19394,10.701,2.16,26.029
19395,10.716,1.501,20.187
19396,10.738,2.248,26.888
19397,10.762,2.355,27.886
19398,10.777,1.57,20.891
19399,10.803,2.546,29.69
19400,10.822,1.953,24.394
19401,10.845,2.262,27.22
19402,10.865,1.961,24.543
19403,10.885,2.054,25.423
19404,10.901,1.602,21.355
19405,10.916,1.474,20.218
19406,10.94,2.388,28.562
19407,10.956,1.624,21.632
19408,10.972,1.65,21.895
19409,10.995,2.263,27.536
19410,11.021,2.541,30.138
19411,11.034,1.368,19.405
19412,11.051,1.694,22.423
19413,11.075,2.376,28.735
19414,11.091,1.56,21.25
19415,11.107,1.654,22.134
19416,11.123,1.621,21.852
19417,11.145,2.205,27.299
19418,11.166,2.068,26.072
19419,11.182,1.627,21.997
19420,11.195,1.312,19.085
19421,11.211,1.608,21.871
19422,11.237,2.578,30.968
19423,11.26,2.28,28.231
19424,11.281,2.116,26.739
19425,11.295,1.352,19.59
19426,11.31,1.54,21.372
19427,11.331,2.064,26.341
19428,11.356,2.481,30.323
19429,11.381,2.591,31.424
19430,11.397,1.597,22.038
19431,11.421,2.373,29.443
19432,11.441,1.954,25.501
19433,11.462,2.155,27.457
19434,11.483,2.027,26.275
19435,11.507,2.467,30.529
19436,11.529,2.227,28.28
19437,11.544,1.444,20.79
19438,11.562,1.848,24.7
19439,11.576,1.321,19.645
19440,11.594,1.85,24.773
19441,11.612,1.741,23.748
19442,11.637,2.517,31.302
19443,11.651,1.459,21.083
19444,11.677,2.564,31.849
19445,11.692,1.558,22.098
19446,11.717,2.455,30.873
19447,11.739,2.16,28.04
19448,11.76,2.177,28.258
19449,11.776,1.559,22.23
19450,11.8,2.35,30.03
19451,11.819,1.932,25.961
19452,11.844,2.567,32.259
19453,11.859,1.499,21.764
19454,11.875,1.545,22.242
19455,11.893,1.779,24.582
19456,11.911,1.872,25.537
19457,11.933,2.148,28.306
19458,11.955,2.183,28.703
19459,11.969,1.432,21.253
19460,11.983,1.418,21.136
19461,12.006,2.31,30.073
19462,12.031,2.48,31.821
19463,12.056,2.452,31.598
19464,12.072,1.591,22.996
19465,12.089,1.748,24.594
19466,12.108,1.85,25.651
19467,12.13,2.273,29.955
19468,12.15,1.959,26.83
19469,12.167,1.674,23.978
19470,12.191,2.392,31.295
19471,12.206,1.56,22.879
19472,12.227,2.084,28.236
19473,12.24,1.346,20.76
19474,12.26,1.996,27.405
19475,12.276,1.55,22.885
19476,12.294,1.765,25.112
19477,12.308,1.413,21.534
19478,12.332,2.383,31.509
19479,12.355,2.341,31.123
19480,12.377,2.23,30.03
19481,12.396,1.838,26.033
19482,12.419,2.334,31.188
19483,12.441,2.23,30.167
19484,12.465,2.411,32.094
19485,12.485,1.984,27.706
19486,12.501,1.592,23.657
19487,12.522,2.112,29.106
19488,12.542,1.985,27.818
19489,12.562,1.957,27.564
19490,12.587,2.537,33.68
19491,12.601,1.427,22.087
19492,12.625,2.356,31.867
19493,12.651,2.571,34.186
19494,12.671,2.045,28.693
19495,12.691,2.006,28.323
19496,12.713,2.147,29.848
19497,12.726,1.384,21.808
19498,12.741,1.492,22.972
19499,12.767,2.545,34.185
19500,12.783,1.652,24.734
19501,12.805,2.199,30.587
19502,12.823,1.752,25.857
19503,12.849,2.588,34.831
19504,12.87,2.154,30.241
19505,12.892,2.21,30.89
19506,12.915,2.223,31.075
19507,12.935,1.998,28.689
19508,12.949,1.456,22.888
19509,12.972,2.319,32.228
19510,12.988,1.531,23.754
19511,13.006,1.799,26.676
19512,13.029,2.389,33.108
19513,13.05,2.061,29.599
19514,13.075,2.466,34.042
19515,13.092,1.677,25.499
19516,13.107,1.503,23.631
19517,13.132,2.532,34.896
19518,13.156,2.394,33.442
19519,13.177,2.076,30.004
19520,13.193,1.62,25.041
19521,13.211,1.83,27.379
19522,13.225,1.361,22.244
19523,13.241,1.618,25.097
19524,13.256,1.523,24.069
19525,13.271,1.534,24.219
19526,13.294,2.268,32.368
19527,13.31,1.635,25.39
19528,13.336,2.56,35.688
19529,13.36,2.371,33.651
19530,13.376,1.649,25.649
19531,13.399,2.274,32.657
19532,13.416,1.69,26.173
19533,13.44,2.424,34.42
19534,13.465,2.483,35.137
19535,13.479,1.423,23.287
19536,13.498,1.895,28.617
19537,13.517,1.84,28.032
19538,13.539,2.242,32.593
19539,13.557,1.837,28.073
19540,13.576,1.887,28.669
19541,13.602,2.562,36.342
19542,13.615,1.348,22.635
19543,13.64,2.462,35.309
19544,13.657,1.676,26.419
19545,13.672,1.525,24.732
19546,13.685,1.307,22.268
19547,13.705,2.042,30.666
19548,13.725,1.937,29.515
19549,13.74,1.504,24.594
19550,13.755,1.472,24.248
19551,13.772,1.733,27.264
19552,13.79,1.796,28.015
19553,13.803,1.326,22.651
19554,13.823,1.967,30.035
19555,13.843,1.987,30.31
19556,13.865,2.273,33.651
19557,13.891,2.596,37.441
19558,13.916,2.497,36.356
19559,13.942,2.57,37.258
19560,13.96,1.826,28.668
19561,13.982,2.195,33
19562,14.007,2.498,36.577
19563,14.029,2.212,33.299
19564,14.049,2.001,30.869
19565,14.075,2.533,37.15
19566,14.094,1.969,30.584
19567,14.113,1.864,29.384
19568,14.133,2.015,31.201
19569,14.156,2.243,33.933
19570,14.17,1.439,24.486
19571,14.183,1.338,23.317
19572,14.198,1.467,24.855
19573,14.219,2.104,32.419
19574,14.233,1.356,23.601
19575,14.257,2.433,36.399
19576,14.274,1.731,28.113
19577,14.299,2.505,37.356
19578,14.315,1.583,26.414
19579,14.333,1.795,28.974
19580,14.356,2.292,34.944
19581,14.38,2.385,36.108
19582,14.401,2.123,33.017
19583,14.425,2.348,35.769
19584,14.44,1.495,25.562
19585,14.459,1.916,30.655
19586,14.481,2.222,34.385
19587,14.498,1.707,28.215
19588,14.516,1.821,29.622
19589,14.533,1.686,28.022
19590,14.558,2.478,37.647
19591,14.574,1.572,26.701
19592,14.59,1.63,27.432
19593,14.615,2.488,37.902
19594,14.64,2.518,38.326
19595,14.656,1.58,26.931
19596,14.672,1.588,27.055
19597,14.695,2.382,36.806
19598,14.713,1.768,29.33
19599,14.738,2.512,38.495
19600,14.752,1.333,24.064
19601,14.765,1.372,24.561
19602,14.782,1.648,27.973
19603,14.804,2.178,34.533
19604,14.819,1.557,26.924
19605,14.834,1.49,26.117
19606,14.854,2.025,32.763
19607,14.872,1.745,29.326
19608,14.893,2.125,34.068
19609,14.919,2.575,39.707
19610,14.932,1.354,24.586
19611,14.951,1.888,31.249
19612,14.975,2.387,37.512
19613,15,2.474,38.654
19614,15.02,2.054,33.455
19615,15.034,1.382,25.088
19616,15.055,2.087,33.94
19617,15.08,2.543,39.706
19618,15.1,1.976,32.633
19619,15.124,2.34,37.258
19620,15.142,1.87,31.392
19621,15.16,1.81,30.667
19622,15.185,2.438,38.634
19623,15.202,1.742,29.881
19624,15.226,2.34,37.493
19625,15.24,1.454,26.302
19626,15.264,2.343,37.625
19627,15.282,1.871,31.672
19628,15.3,1.753,30.193
19629,15.316,1.649,28.911
19630,15.34,2.352,37.912
19631,15.36,2.037,33.941
19632,15.384,2.336,37.808
19633,15.398,1.461,26.644
19634,15.419,2.042,34.123
19635,15.434,1.548,27.818
19636,15.448,1.392,25.828
19637,15.463,1.54,27.76
19638,15.482,1.852,31.804
19639,15.502,2.04,34.269
19640,15.528,2.546,40.845
19641,15.543,1.573,28.314
19642,15.559,1.513,27.564
19643,15.583,2.464,39.922
19644,15.599,1.613,28.93
19645,15.621,2.198,36.564
19646,15.638,1.654,29.521
19647,15.654,1.594,28.779
19648,15.671,1.676,29.868
19649,15.686,1.542,28.152
19650,15.702,1.56,28.416
19651,15.715,1.384,26.134
19652,15.741,2.564,41.611
19653,15.761,1.958,33.72
19654,15.784,2.356,38.989
19655,15.809,2.468,40.518
19656,15.823,1.46,27.303
19657,15.844,2.05,35.102
19658,15.868,2.444,40.355
19659,15.893,2.487,40.979
19660,15.918,2.446,40.494
19661,15.937,1.884,33.1
19662,15.958,2.116,36.216
19663,15.979,2.109,36.167
19664,15.993,1.416,26.983
19665,16.015,2.222,37.748
19666,16.035,1.975,34.502
19667,16.06,2.549,42.215
19668,16.079,1.872,33.211
19669,16.103,2.41,40.46
19670,16.122,1.85,33.01
19671,16.143,2.074,36.05
19672,16.158,1.593,29.626
19673,16.183,2.458,41.306
19674,16.204,2.085,36.331
19675,16.228,2.422,40.928
19676,16.244,1.574,29.508
19677,16.259,1.525,28.88
19678,16.277,1.742,31.848
19679,16.302,2.566,43.052
19680,16.316,1.375,26.943
19681,16.329,1.333,26.386
19682,16.347,1.804,32.809
19683,16.363,1.604,30.121
19684,16.385,2.206,38.365
19685,16.404,1.871,33.834
19686,16.428,2.375,40.77
19687,16.453,2.483,42.304
19688,16.466,1.341,26.698
19689,16.49,2.414,41.45
19690,16.514,2.342,40.52
19691,16.53,1.673,31.366
19692,16.544,1.345,26.879
19693,16.569,2.548,43.486
19694,16.588,1.907,34.691
19695,16.612,2.358,40.977
19696,16.632,2.044,36.674
19697,16.653,2.103,37.534
19698,16.679,2.556,43.879
19699,16.698,1.891,34.694
19700,16.719,2.083,37.4
19701,16.733,1.4,27.933
19702,16.746,1.353,27.301
19703,16.772,2.53,43.756
19704,16.786,1.462,28.888
19705,16.8,1.408,28.156
19706,16.822,2.212,39.429
19707,16.837,1.461,28.949
19708,16.862,2.481,43.29
19709,16.881,1.9,35.191
19710,16.906,2.533,44.136
19711,16.921,1.538,30.168
19712,16.944,2.282,40.695
19713,16.958,1.416,28.518
19714,16.975,1.632,31.594
19715,16.992,1.677,32.256
19716,17.009,1.707,32.708
19717,17.026,1.75,33.352
19718,17.052,2.58,45.177
19719,17.071,1.859,34.988
19720,17.092,2.139,39.015
19721,17.105,1.302,27.136
19722,17.126,2.064,38.015
19723,17.145,1.92,36.008
19724,17.167,2.206,40.133
19725,17.185,1.815,34.58
19726,17.2,1.547,30.783
19727,17.214,1.353,28.027
19728,17.228,1.392,28.609
19729,17.246,1.765,33.982
19730,17.267,2.102,38.862
19731,17.289,2.227,40.704
19732,17.312,2.297,41.777
19733,17.329,1.676,32.865
19734,17.343,1.448,29.606
19735,17.366,2.324,42.287
19736,17.38,1.357,28.351
19737,17.395,1.551,31.181
19738,17.413,1.773,34.431
19739,17.439,2.546,45.678
19740,17.457,1.833,35.377
19741,17.476,1.91,36.537
19742,17.498,2.202,40.828
19743,17.521,2.279,42.009
19744,17.538,1.768,34.599
19745,17.562,2.347,43.09
19746,17.588,2.567,46.371
19747,17.602,1.455,30.143
19748,17.616,1.369,28.904
19749,17.633,1.668,33.309
19750,17.647,1.477,30.54
19751,17.673,2.573,46.683
19752,17.69,1.677,33.549
19753,17.715,2.521,46.027
19754,17.731,1.602,32.516
19755,17.745,1.439,30.139
19756,17.771,2.569,46.887
19757,17.797,2.581,47.119
19758,17.814,1.755,34.937
19759,17.829,1.455,30.526
19760,17.85,2.143,40.77
19761,17.866,1.564,32.204
19762,17.884,1.757,35.109
19763,17.908,2.482,45.941
19764,17.931,2.209,41.935
19765,17.947,1.684,34.129
19766,17.966,1.858,36.767
19767,17.99,2.412,45.102
19768,18.004,1.404,30.055
19769,18.018,1.398,29.984
19770,18.038,1.972,38.626
19771,18.053,1.527,31.977
19772,18.069,1.576,32.738
19773,18.082,1.351,29.386
19774,18.108,2.518,46.987
19775,18.124,1.674,34.313
19776,18.148,2.412,45.505
19777,18.17,2.192,42.234
19778,18.186,1.552,32.591
19779,18.2,1.441,30.945
19780,18.218,1.811,36.576
19781,18.242,2.32,44.339
19782,18.257,1.575,33.07
19783,18.279,2.141,41.712
19784,18.297,1.858,37.448
19785,18.312,1.455,31.333
19786,18.337,2.464,46.767
19787,18.356,1.905,38.277
19788,18.375,1.951,39.023
19789,18.391,1.585,33.458
19790,18.405,1.457,31.535
19791,18.43,2.422,46.364
19792,18.447,1.72,35.629
19793,18.469,2.176,42.681
19794,18.492,2.342,45.285
19795,18.509,1.649,34.662
19796,18.529,2.043,40.775
19797,18.545,1.598,33.949
19798,18.57,2.511,48.089
19799,18.586,1.544,33.188
19800,18.604,1.881,38.436
19801,18.624,1.942,39.414
19802,18.642,1.777,36.895
19803,18.661,1.902,38.875
19804,18.679,1.884,38.631
19805,18.698,1.872,38.483
19806,18.712,1.362,30.583
19807,18.727,1.553,33.576
19808,18.741,1.361,30.62
19809,18.755,1.446,31.97
19810,18.776,2.106,42.306
19811,18.798,2.192,43.704
19812,18.812,1.352,30.588
19813,18.837,2.489,48.439
19814,18.856,1.912,39.446
19815,18.879,2.354,46.429
19816,18.905,2.523,49.155
19817,18.924,1.919,39.699
19818,18.948,2.37,46.855
19819,18.964,1.658,35.667
19820,18.989,2.509,49.158
19821,19.009,1.954,40.432
19822,19.032,2.355,46.833
19823,19.053,2.08,42.528
19824,19.069,1.625,35.341
19825,19.088,1.882,39.46
19826,19.109,2.123,43.34
19827,19.129,1.961,40.8
19828,19.142,1.342,30.983
19829,19.161,1.908,40.036
19830,19.181,1.954,40.814
19831,19.195,1.414,32.217
19832,19.214,1.872,39.573
19833,19.236,2.232,45.372
19834,19.25,1.336,31.062
19835,19.263,1.384,31.856
19836,19.284,2.066,42.819
19837,19.305,2.13,43.907
19838,19.327,2.152,44.297
19839,19.34,1.327,31.073
19840,19.361,2.074,43.135
19841,19.375,1.458,33.235
19842,19.398,2.27,46.368
19843,19.413,1.467,33.456
19844,19.431,1.767,38.324
19845,19.456,2.584,51.602
19846,19.472,1.527,34.523
19847,19.496,2.459,49.679
19848,19.513,1.651,36.621
19849,19.53,1.76,38.41
19850,19.545,1.444,33.305
19851,19.564,1.906,40.862
19852,19.59,2.595,52.134
19853,19.615,2.479,50.307
19854,19.637,2.257,46.755
19855,19.662,2.461,50.136
19856,19.684,2.19,45.77
19857,19.708,2.402,49.293
19858,19.725,1.687,37.617
19859,19.744,1.905,41.237
19860,19.769,2.562,52.085
19861,19.788,1.897,41.197
19862,19.808,1.933,41.83
19863,19.826,1.85,40.509
19864,19.847,2.061,44.02
19865,19.87,2.341,48.711
19866,19.891,2.105,44.863
19867,19.907,1.579,36.196
19868,19.932,2.548,52.288
19869,19.957,2.504,51.633
19870,19.98,2.256,47.57
19871,20.005,2.521,52.046
19872,20.024,1.837,40.701
19873,20.047,2.33,48.978
19874,20.06,1.364,32.899
19875,20.084,2.359,49.547
19876,20.109,2.528,52.431
19877,20.135,2.562,53.079
19878,20.155,1.983,43.431
19879,20.17,1.521,35.72
19880,20.188,1.808,40.567
19881,20.203,1.495,35.343
19882,20.222,1.943,42.913
19883,20.239,1.68,38.517
19884,20.254,1.441,34.524
19885,20.267,1.379,33.512
19886,20.287,1.926,42.757
19887,20.301,1.387,33.699
19888,20.318,1.784,40.43
19889,20.343,2.452,51.786
19890,20.368,2.537,53.283
19891,20.394,2.532,53.267
19892,20.412,1.826,41.348
19893,20.435,2.312,49.652
19894,20.452,1.69,39.115
19895,20.47,1.814,41.271
19896,20.493,2.25,48.739
19897,20.507,1.437,34.917
19898,20.521,1.38,33.962
19899,20.542,2.159,47.303
19900,20.563,2.068,45.81
19901,20.583,2.034,45.266
19902,20.602,1.866,42.438
19903,20.624,2.187,47.981
19904,20.643,1.878,42.725
19905,20.661,1.831,41.964
19906,20.676,1.457,35.567
19907,20.689,1.302,32.919
19908,20.709,2.023,45.365
19909,20.728,1.905,43.383
19910,20.745,1.703,39.937
19911,20.765,2.01,45.272
19912,20.784,1.87,42.903
19913,20.801,1.759,41.014
19914,20.814,1.308,33.239
19915,20.836,2.179,48.37
19916,20.856,1.978,44.931
19917,20.87,1.452,35.835
19918,20.895,2.472,53.592
19919,20.914,1.86,43.009
19920,20.927,1.328,33.788
19921,20.946,1.939,44.451
19922,20.963,1.68,39.978
19923,20.985,2.193,48.965
19924,21.009,2.351,51.787
19925,21.024,1.511,37.151
19926,21.045,2.118,47.815
19927,21.065,2.043,46.549
19928,21.079,1.332,34.122
19929,21.093,1.404,35.409
19930,21.112,1.927,44.622
19931,21.132,2.003,46
19932,21.148,1.588,38.733
19933,21.162,1.387,35.222
19934,21.176,1.429,35.992
19935,21.197,2.05,46.975
19936,21.221,2.424,53.626
19937,21.246,2.507,55.166
19938,21.27,2.416,53.614
19939,21.292,2.214,50.098
19940,21.311,1.845,43.606
19941,21.334,2.297,51.687
19942,21.352,1.869,44.131
19943,21.372,2.02,46.866
19944,21.391,1.893,44.644
19945,21.411,1.958,45.839
19946,21.434,2.302,52.022
19947,21.454,2.017,46.99
19948,21.47,1.555,38.778
19949,21.495,2.507,55.838
19950,21.517,2.264,51.556
19951,21.534,1.695,41.409
19952,21.556,2.161,49.821
19953,21.569,1.337,35.062
19954,21.587,1.747,42.457
19955,21.608,2.082,48.514
19956,21.631,2.321,52.871
19957,21.655,2.381,54.012
19958,21.673,1.84,44.325
19959,21.694,2.127,49.533
19960,21.708,1.377,36.032
19961,21.731,2.288,52.547
19962,21.749,1.774,43.295
19963,21.765,1.624,40.615
19964,21.786,2.119,49.612
19965,21.804,1.834,44.499
19966,21.821,1.614,40.552
19967,21.835,1.403,36.746
19968,21.859,2.392,54.757
19969,21.872,1.368,36.167
19970,21.893,2.093,49.403
19971,21.911,1.818,44.45
19972,21.93,1.893,45.858
19973,21.955,2.455,56.172
19974,21.968,1.303,35.16
19975,21.986,1.781,43.927
19976,22.01,2.386,55.051
19977,22.029,1.958,47.274
19978,22.05,2.126,50.389
19979,22.073,2.298,53.601
19980,22.094,2.064,49.37
19981,22.12,2.567,58.681
19982,22.145,2.482,57.186
19983,22.163,1.856,45.705
19984,22.185,2.221,52.471
19985,22.204,1.824,45.198
19986,22.223,1.927,47.151
19987,22.246,2.282,53.757
19988,22.263,1.752,44.004
19989,22.282,1.844,45.745
19990,22.302,2.039,49.401
19991,22.318,1.615,41.569
19992,22.339,2.096,50.547
19993,22.357,1.762,44.388
19994,22.382,2.511,58.379
19995,22.399,1.703,43.372
19996,22.419,2.015,49.229
19997,22.439,1.979,48.608
19998,22.458,1.906,47.288
19999,22.48,2.184,52.539
20000,22.494,1.409,38.073
20001,22.508,1.47,39.241
20002,22.531,2.22,53.338
20003,22.545,1.446,38.874
20004,22.566,2.041,50.076
20005,22.588,2.294,54.876
20006,22.602,1.367,37.488
20007,22.617,1.506,40.143
20008,22.642,2.526,59.387
20009,22.659,1.675,43.396
20010,22.676,1.653,43.02
20011,22.699,2.377,56.741
20012,22.72,2.039,50.406
20013,22.743,2.297,55.351
20014,22.758,1.482,39.961
20015,22.776,1.858,47.11
20016,22.8,2.385,57.165
20017,22.824,2.358,56.705
20018,22.841,1.699,44.246
20019,22.861,2.067,51.289
20020,22.884,2.257,54.947
20021,22.899,1.523,41.016
20022,22.919,1.986,49.878
20023,22.942,2.314,56.193
20024,22.967,2.502,59.844
20025,22.983,1.594,42.542
20026,22.997,1.403,38.913
20027,23.011,1.438,39.619
20028,23.029,1.706,44.781
20029,23.054,2.58,61.584
20030,23.068,1.408,39.158
20031,23.083,1.441,39.814
20032,23.099,1.569,42.295
20033,23.117,1.874,48.2
20034,23.134,1.704,44.968
20035,23.159,2.509,60.521
20036,23.173,1.321,37.679
20037,23.194,2.102,52.77
20038,23.215,2.122,53.219
20039,23.228,1.302,37.41
20040,23.244,1.614,43.463
20041,23.257,1.313,37.673
20042,23.283,2.547,61.62
20043,23.306,2.353,57.925
20044,23.322,1.546,42.312
20045,23.345,2.296,56.919
20046,23.37,2.578,62.463
20047,23.388,1.769,46.786
20048,23.402,1.413,39.89
20049,23.416,1.388,39.423
20050,23.431,1.48,41.26
20051,23.452,2.154,54.44
20052,23.47,1.743,46.463
20053,23.484,1.451,40.797
20054,23.504,2.016,51.874
20055,23.526,2.161,54.771
20056,23.543,1.712,46.019
20057,23.566,2.308,57.737
20058,23.581,1.433,40.634
20059,23.604,2.316,58.005
20060,23.627,2.323,58.196
20061,23.649,2.156,54.968
20062,23.673,2.472,61.261
20063,23.699,2.556,62.988
20064,23.716,1.679,45.746
20065,23.732,1.614,44.496
20066,23.756,2.411,60.293
20067,23.776,1.963,51.495
20068,23.798,2.256,57.344
20069,23.824,2.578,63.795
20070,23.841,1.682,46.078
20071,23.858,1.7,46.466
20072,23.879,2.18,56.045
20073,23.896,1.644,45.431
20074,23.91,1.374,40.11
20075,23.935,2.488,62.318
20076,23.948,1.32,39.098
20077,23.961,1.355,39.823
20078,23.976,1.515,43.047
20079,24,2.391,60.573
20080,24.014,1.408,40.974
20081,24.033,1.876,50.374
20082,24.056,2.271,58.331
20083,24.072,1.561,44.159
20084,24.094,2.279,58.581
20085,24.115,2.074,54.526
20086,24.131,1.641,45.879
20087,24.154,2.234,57.836
20088,24.175,2.131,55.827
20089,24.196,2.059,54.438
20090,24.215,1.957,52.421
20091,24.236,2.057,54.496
20092,24.25,1.435,41.992
20093,24.267,1.716,47.692
20094,24.285,1.754,48.492
20095,24.299,1.389,41.16
20096,24.318,1.926,52.061
20097,24.331,1.302,39.457
20098,24.352,2.09,55.449
20099,24.367,1.498,43.509
20100,24.385,1.85,50.676
20101,24.404,1.843,50.567
20102,24.428,2.459,63.138
20103,24.448,2,53.862
20104,24.472,2.331,60.66
20105,24.494,2.212,58.307
20106,24.507,1.36,40.969
20107,24.526,1.851,51.029
20108,24.542,1.567,45.265
20109,24.567,2.53,64.997
20110,24.585,1.824,50.605
20111,24.603,1.735,48.825
20112,24.622,1.968,53.652
20113,24.644,2.154,57.503
20114,24.657,1.318,40.408
20115,24.68,2.334,61.3
20116,24.705,2.452,63.796
20117,24.722,1.767,49.756
20118,24.747,2.49,64.689
20119,24.766,1.859,51.754
20120,24.791,2.508,65.19
20121,24.809,1.841,51.484
20122,24.824,1.452,43.485
20123,24.846,2.252,60.07
20124,24.869,2.257,60.234
20125,24.884,1.463,43.833
20126,24.898,1.424,43.06
20127,24.915,1.718,49.198
20128,24.934,1.932,53.68
20129,24.956,2.163,58.507
20130,24.971,1.469,44.138
20131,24.995,2.473,65.067
20132,25.018,2.303,61.588
20133,25.039,2.056,56.507
20134,25.054,1.451,43.933
